Product,product_codes,product_desc,date_time,units_sold,price,discount,promotion,brand_loyalty,advertising,availability,pop_density,market_trends,weather,local_competitors,socio_status,geography,customer_demo,mobile_usage
Oppo F11,9188955,On-the-Go Flagship Phone,2015-02-03,961.0,118.93487812619207,282.2688055057684,9.234727564269457,3.4760636611667413,47.241139472466415,3,0.5552595286063493,5.336598891209862,4,29.97494000542531,2.5863119195771875,1.9668943368879717,-1.4084148404201053,11
iPhone XR,9575769,Powerful Device,2019-01-23,1061.0,85.37335205134445,292.51093934778294,8.161704724064387,3.500629812127201,7.775887606711942,5,0.45982709778409586,5.5054698593745375,4,19.925797346003915,1.5251968802078475,0.2653176710987007,-2.917757803180657,18
iPhone XR,9254999,Powerful Device,2012-12-05,609.0,206.66633475236824,279.14397980165944,13.110686084113404,4.304444370736559,16.9553267991787,3,0.3025469660639542,5.151718195263217,1,21.083622671347563,4.024113618416006,2.2430763611008713,0.3364340320876689,11
Xiaomi Pocophone F1,9337623,Powerful Device,2012-07-22,1416.0,-296.68881505716257,404.9109460902296,11.87517635344089,3.0073844133361547,13.113005284919668,2,0.2780598972869549,0.590045436308956,3,31.083312940213442,5.462149145117831,1.8325033334831684,-0.6099378067837292,11
iPhone XR,9403029,Designed for Gamers,2010-01-02,806.0,51.628694729237,234.59929860117518,14.743605702718913,3.2273998600551215,2.3659675015712005,1,0.1515755937071495,2.658655409745654,3,18.43850186124681,4.210311152882031,2.8082916531192206,0.5844658113210293,13
Galaxy S10+,9534777,Best-Value Option,2023-07-06,624.0,186.61598556622624,240.7027539144356,6.157047214537059,3.566653090818188,6.077089058880997,0,0.2284186130342678,5.329743703453105,8,28.649579997676593,2.1159822412976297,0.8365951706426225,4.354395075787677,10
iPhone XR,9403029,Next-Gen Specs,2013-12-31,833.0,-36.86590933633556,342.1894315446171,7.78043087656005,2.9611428369844206,11.584541047351571,2,0.20387943754960364,2.59978083585037,4,33.44923896091336,3.9230389678404674,0.6694274713945193,-1.6014314035156263,18
Pixel 3A XL,9534777,Best-Value Option,2013-07-06,984.0,84.436130942011,261.8354316564076,10.146931851432427,3.604000511439437,8.178818308847047,1,0.3849665811848459,1.1919516853660028,2,11.300952922619242,3.0545896483772483,3.1789830758307924,-2.607810904889309,12
Lenovo K8 Note,9337623,High-Performance Smartphone,2014-08-18,1319.0,-139.2612432419579,324.96787159514787,11.032901259599052,3.1509089340540917,9.16363032333011,3,0.20471167873123214,1.9794320441714164,2,19.008445274906098,4.026135893070394,0.4559989180399347,-3.64020052464258,13
Lenovo K8 Note,9313,Best-Value Option,2011-03-18,931.0,251.59345768463288,299.0773022148295,9.740439200925064,2.8544934842676346,47.70739776511509,1,0.20096582566805168,4.038443603204457,2,19.53850864042477,2.1253607927515485,1.8469835260749574,-0.858000002257833,19
Nokia 8.1,9575769,All-in-One Package,2011-03-15,1040.0,62.43473383894184,339.8153797994224,7.70100460711237,3.1729346400416443,4.1360377980295375,4,0.5310274462044606,1.3511862800842507,1,10.00503601516508,2.8374230431358183,1.7552057255862528,-2.0968285888729596,16
Lenovo K8 Note,9188955,Powerful Device,2023-05-17,662.0,214.53895962083254,225.8731333437536,10.255959194995018,3.336093272382771,35.03562222967717,2,0.3599903772529912,0.2780448317875963,3,34.06395657469068,4.459629064164979,2.2191620703196495,-3.765727652285107,4
Xiaomi Pocophone F1,6522,High-Performance Smartphone,2021-06-30,974.0,158.46479582532663,252.10516617928863,10.477074663546711,3.420586164234599,5.755917345546468,5,0.29762917255327126,2.540886086000615,6,31.59705640685157,1.7616015002104441,2.43569566791665,0.1039203445990078,9
Xiaomi Pocophone F1,9534777,Best-Value Option,2020-07-30,1388.0,-233.13849528941637,372.0983384631762,13.874903341274857,2.188361620402301,7.038157414407489,5,0.4656399382332807,3.8370432866267987,4,42.131273004162274,3.3105371987767396,1.5849397876303675,0.6657388010762961,4
Xiaomi Pocophone F1,9575769,Camera-Focused Phone,2022-05-08,967.0,-56.453581895864204,320.7913840429827,10.249963620052148,4.577566962420948,3.3435026664285274,0,0.1686898218078381,4.91283981398624,2,43.55567976829969,1.7275356931791093,3.4206112342902837,-0.8537880348273601,18
Oppo F11,6522,High-End Photography,2010-09-30,469.0,101.82469815555521,249.44831759971004,7.103623086595086,3.6266861248566924,1.5583371661192742,5,0.2975801032067884,0.6206334474734632,2,14.600785750019815,4.4790045050814555,1.43040945366721,0.9388461580805285,9
Lenovo K8 Note,9337623,On-the-Go Flagship Phone,2019-07-08,1246.0,16.116920699132834,385.722094291247,11.171357701744327,3.4300926855186527,4.749142543244383,8,0.016011198800581435,4.544644898039059,6,6.934947743195258,4.659506889344961,1.3996219920949897,0.7234128827087314,9
Moto G7 Power,9475345,Powerful Device,2011-01-24,1095.0,48.5159391858482,326.83311552794197,9.134530150379577,2.924551788107411,25.089503604660127,1,0.417066649057126,4.97935193403789,2,29.20080649909996,2.7991752550293483,2.1895772661567836,2.2952434421585384,8
Xiaomi Pocophone F1,9188955,Highly Portable Phone,2019-11-07,896.0,79.42215409803725,265.2016004883113,10.845541115785416,2.2935340478549926,6.26935575953399,5,0.13835497121423326,3.4734631396948528,5,17.85482566910181,2.914586664378199,0.27533969388593715,-0.6922135435211462,17
Galaxy S10+,9475345,Highly Portable Phone,2013-08-24,1001.0,35.68918732410964,313.0544082748823,10.947932102987005,3.316458345817818,41.554103647343936,0,0.1837905374662152,1.5385411049691844,7,43.93820183514385,1.8272073379457465,0.5305853646478589,-1.4008216126017248,13
iPhone XR,9288935,Next-Gen Specs,2018-02-26,1009.0,-73.05328513682377,264.3152103954243,9.090108682704013,3.5892137685028267,9.262652993912596,5,0.3965589360090026,5.948034182286826,5,21.64136572637743,3.5679051515981057,2.6169799439727655,-1.7948324731190575,2
Lenovo K8 Note,9288935,Designed for Gamers,2023-06-05,1228.0,-32.28178054527416,320.689900999815,11.038976159177347,2.8815867467579626,20.288375841724392,7,0.46466819159790773,6.843486669509099,5,43.694234030370225,4.480207164151318,1.8046726267538167,0.6964266270581488,1
iPhone XR,6522,Camera-Focused Phone,2020-03-30,1262.0,-128.5487957398222,353.71547024001796,8.630331949818363,2.703256769926112,14.457458082286687,3,0.1712776320797976,3.299899842067197,1,40.12628755979222,1.0582220445112938,1.3586963111218013,0.2927518246839298,19
Moto G7 Power,9575769,Next-Gen Specs,2012-12-22,766.0,199.66174231688206,195.30252204685902,10.968379088904518,3.207650166465159,19.98462407417628,10,0.10634119666759448,4.278928509665982,3,35.93046728991271,4.416180178306757,2.9270509127927893,0.9655067289545911,14
Nokia 8.1,9288935,On-the-Go Flagship Phone,2016-01-07,1320.0,-303.80221905273856,364.1995233036371,7.871367362032698,2.504734741433987,43.250275651306026,3,0.09056084458483554,1.4243106418131537,1,36.72910765377819,0.9259532036321936,1.7323684297696802,1.6349931860943467,7
Galaxy S10+,9225232,All-in-One Package,2023-10-05,1088.0,-97.40390467507933,267.8448485884756,6.753562194653826,3.1828030473985374,23.278044532662268,6,0.23352821692628817,0.4955774394888366,5,30.830071930198763,3.7949003893321676,1.2923077646561922,2.4530688063111605,18
Nokia 8.1,9337623,Designed for Gamers,2012-11-06,997.0,68.05597031050002,297.07566823498826,11.335608917131056,2.3157393878663375,27.565423942306445,2,0.14296461852268186,3.8136624960816947,2,18.245565723162688,3.3675482413305113,2.1381689240477932,-0.5593061516414538,10
Nokia 8.1,9313,High-Performance Smartphone,2012-01-17,1007.0,-119.40511170252114,306.2970872584271,10.30539120770916,3.5400702684211813,29.53464203626241,3,0.31350817645974627,2.164652671344882,2,25.843681928676396,2.65413284775929,2.305507603355411,-1.8826431724455457,18
Lenovo K8 Note,9575769,High-Performance Smartphone,2011-09-29,876.0,-103.4178679177345,326.189855112979,6.773359984013011,2.4039146959279813,30.530885787843005,1,0.17992864129782357,1.37890513354252,4,8.031923321542084,4.656211220158118,2.9614514657597892,0.12154786693988832,18
Oppo F11,6522,Best-Value Option,2018-05-29,891.0,118.50172943661983,292.5846679329013,6.574680021190469,2.371727479088193,9.344659736671273,4,0.24325557993036517,3.2904273172492267,4,31.926531804712106,3.415723606975887,2.7730819441044496,-1.808754387608736,11
Lenovo K8 Note,6522,Best-Value Option,2014-11-28,849.0,117.47640192353538,208.49251849713193,8.011389372257925,2.4697281892445817,21.529178219099503,3,0.49119276504610593,3.180534349205305,1,34.723988987821414,1.2295531718401245,1.869368428881987,0.5028614117578819,13
Xiaomi Pocophone F1,9288935,Highly Portable Phone,2011-03-01,1039.0,-72.1530378061019,323.5517851921954,6.335182346793715,2.978573925054252,24.30392084104824,8,0.4486196605876729,1.454455432564895,2,19.409878925095562,4.791301845713755,2.279498248664267,-0.45678176024810346,14
Nokia 8.1,9575769,Next-Gen Specs,2010-05-07,1246.0,-70.10001622095524,330.30754159364255,10.469925778555208,3.8974467217962516,5.679463536275686,3,0.2413195152656319,4.442288088094432,2,43.54116497749719,2.916997614879218,3.1444330920465005,-1.0446987090075568,11
Xiaomi Pocophone F1,9188955,High-Performance Smartphone,2014-10-25,991.0,-41.28126470498711,314.577324950325,9.60832877189054,2.7258334758490324,18.511606686939846,3,0.26305846113710696,4.271894330224529,1,42.11113428681306,5.85654550180279,3.133718778432494,-2.6622845904122623,4
iPhone XR,9288935,Highly Portable Phone,2010-05-14,937.0,84.10038632185535,230.3813417607247,13.844869790842955,2.3510854490423845,17.586784458426855,1,0.2001967744988627,3.4590753547293374,2,38.97445793102611,2.2238643987418825,2.764695648083168,-0.4799623842342246,17
Nokia 8.1,9254999,On-the-Go Flagship Phone,2010-10-19,1007.0,-73.70607100770673,342.52827459470717,8.481397859905323,3.2266828762010618,42.02886628577012,2,0.1644547787639118,5.083379745496784,3,11.608097499880092,5.027458170994327,2.7654742739473805,1.1882342752098045,2
Galaxy S10+,6522,On-the-Go Flagship Phone,2018-06-14,1011.0,69.77054010548,346.80476577567106,11.479418078000304,3.6791984742308603,41.189622080358305,0,0.05075383992987761,6.984215899311543,3,23.32847847535274,2.3032702141433936,2.1462027456477513,2.683342693234387,8
Galaxy S10+,9225232,Designed for Gamers,2014-01-23,1379.0,-130.6721656011249,366.97767535497667,10.961098151746878,3.3072571137322857,42.316281325255034,2,0.2791360128996838,2.0039252730984543,5,13.681137735727718,3.2336521671737284,1.946390376828757,-6.757411924127376,5
Nokia 8.1,9188955,Camera-Focused Phone,2018-07-14,1026.0,-37.07320772027697,322.3890577110512,11.616374637027281,2.905844611949419,14.835359408899473,5,0.28634760428727174,0.16043200166702057,0,39.36163198519482,4.776862122859804,3.3511287407975754,2.205708628236632,3
Moto G7 Power,9534777,High-Performance Smartphone,2014-12-08,939.0,-77.47701665300093,273.76686139304337,11.323851466430575,2.797464170295108,4.198197050001006,1,0.07164016782166081,5.231089893814053,3,14.769772470539037,0.8226945501655836,3.4641509596291713,1.010553514424183,10
Oppo F11,9188955,Designed for Gamers,2016-08-24,787.0,326.5883403652215,260.41176837110265,10.342393209259065,3.3182599773164574,12.927500713494098,1,0.5182108149787695,5.254788635510213,3,16.55166991088848,4.717151405177612,1.084651402902911,3.1667518696988197,18
Xiaomi Pocophone F1,6522,Next-Gen Specs,2020-09-19,1231.0,-162.44779588659208,330.7546900522722,12.131496215157458,3.0050832438933015,22.566316793461016,6,0.1993313318524584,1.3391889965053347,4,18.117319273379128,4.524763549786828,2.113366952813979,0.7807414007065562,13
Xiaomi Pocophone F1,9575769,High-End Photography,2012-01-23,420.0,195.05796784833586,181.57625761820856,10.9029869408859,2.5949402374097836,9.187766158559457,2,0.0035603156430085024,2.2574728080463595,4,36.62335222569132,3.7295216061471614,2.5704329099610854,-1.1824714887383745,4
Moto G7 Power,6522,Camera-Focused Phone,2018-12-10,1055.0,178.77016953438545,296.5247865618282,7.2956273783067385,2.435105047933252,41.36305287096664,1,0.3736947032724482,5.015360459253159,7,31.79439911245232,1.563899660570026,2.658335738823592,-0.968821358069524,2
iPhone XR,6522,All-in-One Package,2020-04-20,1145.0,-124.35225019452344,301.47381468849386,12.31291702024382,2.6946829989513406,29.92287305358151,0,0.2913938032342477,4.667026389130565,0,12.441305248212682,2.8568556827704708,3.0063316838827934,-2.9369156740690383,6
Oppo F11,9313,Powerful Device,2013-01-21,1171.0,-142.7502471012184,331.17546500746437,9.172662185650445,2.4255783784570353,19.738364803072333,5,0.20848452239056883,3.3213165884677265,1,33.51995947055403,3.6199684511015717,2.097317368476184,-2.4524767724953795,14
Galaxy S10+,9288935,High-Performance Smartphone,2023-10-27,833.0,212.8703533467044,303.26984103059544,12.659074437498596,4.289017839658218,17.457724403586766,5,0.18922248738177572,1.2152542957005878,3,24.654765475266935,3.969947833865879,1.8059358734417674,1.0336228141540058,16
Pixel 3A XL,9313,All-in-One Package,2018-01-29,767.0,143.16811991351653,244.74588124970728,12.51487707077107,4.533763139631379,27.22596131713995,1,0.4367079025489948,6.1838285595038744,2,20.153768025204776,2.1799457008066288,3.097338272406671,3.7542291043632865,11
Moto G7 Power,9188955,On-the-Go Flagship Phone,2012-07-04,982.0,190.18374663789916,303.3947272681892,10.81895761359283,2.823164548796909,14.762622987055424,0,0.041572785461225656,6.160243341530165,3,12.748331807772605,3.1246145679016073,2.7604137725673086,0.07926485353809766,9
Oppo F11,9575769,Highly Portable Phone,2014-11-05,1421.0,-261.6433245173979,428.74783581238376,12.932993977647522,4.102087095459677,43.81257321228304,4,0.47609743490052575,7.801209437723892,4,14.554737142513838,3.0701660905346113,1.9518457187448899,0.3829909237950871,14
iPhone XR,9403029,Designed for Gamers,2023-09-20,1340.0,-196.64418328574646,361.5782386698784,9.985221819326696,3.622306294631208,23.49786192699307,2,0.256790749134614,1.1497171812327456,1,21.698032046271653,3.093838348188336,0.7516909525934609,-0.8797319353043642,12
Huawei P30 Pro,9534777,Designed for Gamers,2017-06-17,942.0,-25.52116366283309,300.6665198784618,13.199905068379724,3.451629569889441,4.404405571783249,1,0.4363913767290512,0.6138592477813243,3,13.844579136399034,3.5820762773533614,3.233099727158833,-0.6101656518282774,9
LG G8 ThinQ,9403029,Camera-Focused Phone,2014-04-14,1360.0,-128.99022888990817,366.5644793677297,10.745310228285618,3.0374036054962485,13.468014498139482,6,0.5064668840913993,0.033329214380257606,0,15.946814343981995,2.888969180875643,1.0741048614325495,2.714943893518226,2
Pixel 3A XL,9288935,High-End Photography,2019-10-21,956.0,90.39067904783087,321.3909694161001,5.723013517132783,2.7849532471437013,37.688785797276346,2,0.19799403599178853,0.41350241870136245,0,31.36519408162382,3.3586709421014342,2.1676735630064194,-0.9026589477257678,19
Lenovo K8 Note,9225232,All-in-One Package,2017-08-29,895.0,-14.489013877068658,271.38031687322166,8.753514764533193,2.3902006897528394,8.70437802139404,4,0.10565798767315518,4.243309510928704,2,23.99619926361993,3.542870574688208,1.6903008030892546,0.9065639908294744,10
Nokia 8.1,9313,Next-Gen Specs,2021-11-18,1046.0,-151.05818774619712,291.5286804047551,13.447529415197796,2.728528711012705,32.63157256723521,1,0.19960395161453462,1.708775445054577,6,21.957904517456036,3.2975802132304644,2.6706037716247453,3.6778974891028224,2
Xiaomi Pocophone F1,9288935,Camera-Focused Phone,2017-11-14,867.0,152.53076010139011,286.47277159824625,8.866430537569602,2.962883232901432,27.78659383959507,3,0.5850310456042629,4.115869579784658,3,19.419691561255096,3.065994833577668,1.8814962827141948,-2.88854299733604,14
Moto G7 Power,9225232,On-the-Go Flagship Phone,2023-10-16,887.0,132.58406456535783,306.0296146719968,13.478699911458035,3.186799059878986,8.99708022787961,0,0.12313315140484415,5.170886822905468,6,30.100217911448198,3.8320576776862643,1.4411997851698946,-1.140360168727253,9
LG G8 ThinQ,6522,High-End Photography,2020-01-07,805.0,127.41783850950401,277.5604141920808,10.095511456986946,2.687324876909114,16.615453692306502,1,0.15458486457642542,4.1607256535323485,2,16.715109759417572,0.9926530533500335,1.6584055396328594,1.2393592342576174,10
Pixel 3A XL,9403029,Next-Gen Specs,2014-03-04,1181.0,-169.08329168424308,351.8195854430422,10.170703267737315,1.7537515849856014,62.30328769196206,9,0.41575844273017826,5.112032189833542,3,26.323330185880984,3.6838574609338695,2.2908629060997723,0.8107186752434691,6
Xiaomi Pocophone F1,9475345,On-the-Go Flagship Phone,2022-07-06,1221.0,-76.29229889680687,295.6854349489587,8.553268662015391,2.4301112138990404,30.497131093777007,1,0.139458486738099,6.788905134571627,2,23.57698645475388,2.7174209960177604,1.8135116095054284,-0.9959021572867688,5
Galaxy S10+,9337623,Highly Portable Phone,2021-09-01,1183.0,-101.19331488434995,389.3047810139959,10.799468963777588,2.966210670633986,10.197946625386523,4,0.41132429067742265,0.9636341459152401,5,27.773971789843696,5.1991161914620125,2.188565437824903,2.5185091671824535,12
Lenovo K8 Note,9188955,All-in-One Package,2022-01-11,810.0,118.532244808021,264.04353662671883,9.709807345940938,2.476590147670462,18.294616940573448,0,0.43314642111127577,5.219648317226644,3,23.654024478915392,4.68036943173912,2.503094582495744,-2.8982566014495634,13
Huawei P30 Pro,9475345,Camera-Focused Phone,2016-03-19,912.0,-25.249845053340778,327.9588544219288,9.160664585670347,4.330170293162035,22.050922469055642,1,0.353089916974485,1.7929559071793781,4,31.15994190465559,4.212326126190912,1.1796738797574495,-2.35147698614916,13
Huawei P30 Pro,9225232,High-Performance Smartphone,2013-12-09,860.0,45.61592682983928,255.23473256606337,9.97074357406099,3.5544935241642093,14.087385562037822,1,0.29166751226958454,0.8795103690721587,4,39.48311478312461,2.5005839467757225,2.4716271046488227,-0.5458687061161286,8
Pixel 3A XL,9475345,All-in-One Package,2015-11-29,1059.0,-77.52704998962736,245.64655897346398,10.645983019044571,2.361208485739783,25.099798315168115,1,0.4385920712863704,0.8646727347347007,0,21.12471080816636,3.9665998312279074,0.48449405122029143,-1.2460205873215076,19
Lenovo K8 Note,9475345,Camera-Focused Phone,2017-06-01,1194.0,-184.75973854583833,346.604496413596,7.334771445280412,2.074025245731371,4.953041955170731,5,0.42706691193800334,0.21722635808287433,2,11.297921636214763,3.2987955956694544,3.514277287868638,-1.0192517773953267,5
Moto G7 Power,9575769,Highly Portable Phone,2018-02-25,1075.0,-174.10696338945377,356.77171707256326,9.655377624309553,2.7209295933326008,26.872648952806337,1,0.22421239745744756,3.5133006770082353,3,12.573387804356214,4.28168144780159,2.512125565981556,2.0323815667378415,4
LG G8 ThinQ,9575769,Next-Gen Specs,2023-06-16,855.0,23.218264081810275,320.8075692384507,8.955955564502695,3.4599951781034815,7.428921521757364,3,0.32663534696474517,4.66523692682683,3,33.61828386914275,5.226367992358562,1.8382841524477198,-2.3410251319110125,17
iPhone XR,9337623,Next-Gen Specs,2013-01-23,1026.0,4.504572650758746,272.70301196248363,12.64634484909619,3.074692203683015,18.23621558574849,4,0.25323006693603434,1.1288901265297675,4,13.878253394495795,4.553445311784877,1.389603943787102,-0.5141002234617534,12
iPhone XR,9188955,High-End Photography,2017-08-21,1031.0,-106.66546145038535,312.64955364894143,9.65303115529375,3.1660173973356116,26.27744952762709,6,0.06304187637886964,1.889199210948891,0,20.31752762913446,1.1171598866779897,2.9808612057488038,3.037418986918467,19
iPhone XR,9225232,All-in-One Package,2013-09-06,1215.0,-99.79393042173228,309.67106533337943,6.1611176350105445,3.1551561447499274,4.772379675535404,4,0.2620355867107607,4.93323064895072,6,4.93410159301353,-0.32502018053344717,1.1547467716196356,-1.898852286238149,1
Oppo F11,9188955,Designed for Gamers,2022-12-03,942.0,74.15020199704986,291.86610044693765,12.515450141680336,2.967944007235371,11.822956376378691,0,0.11174931286962318,2.591528109974552,0,8.897606455277854,2.3015478957992626,3.0129905074906898,-0.9918861311774411,10
Galaxy S10+,9188955,High-End Photography,2014-01-25,825.0,-14.668644481537058,262.852529452434,9.671814242233252,4.1776723277983265,12.860478112365312,2,0.26025426519114087,2.8677202468634655,3,33.73807602249158,2.6620222123085076,1.960006018982566,-2.8707555495846933,4
Oppo F11,9225232,Best-Value Option,2015-05-19,1422.0,-232.65070590774155,370.83246420316914,10.289559863303602,2.709206919361082,18.32285634039956,3,0.04016705965175241,7.549686864066835,7,41.41248854460696,4.048982016666997,2.35710754933533,2.939599800579551,15
Oppo F11,9288935,Next-Gen Specs,2023-06-10,1280.0,-248.40734866767247,371.50632700064455,12.393728233898905,2.873459527065505,14.673841224791415,5,0.5908313412137396,1.0304412152839075,4,26.579533713388432,0.40661421497216876,1.9228896958613624,-0.781304120758984,9
Galaxy S10+,9403029,Highly Portable Phone,2014-12-16,852.0,63.557220171890265,311.2350642658254,9.501454707614657,3.1043287734937293,24.62230564320191,6,0.1613107107599739,0.9662537443674207,4,10.629821927785393,3.0267274118286243,1.4556993463447079,-3.826038668010942,5
Lenovo K8 Note,9575769,Camera-Focused Phone,2012-05-10,969.0,-40.52291186787329,254.1467997697598,10.093224601679678,2.488225568582907,41.22556815485225,2,0.27767571340818725,2.7830678483500306,2,26.335640479870133,1.0473149443896688,2.5994833854397807,2.041125109656837,17
Lenovo K8 Note,9288935,Powerful Device,2013-10-06,1186.0,-194.0345945712602,356.0478412356249,8.118136748188467,3.4509083900761084,9.13426046565894,3,0.6052188313746187,1.2332775148709634,3,17.981161884153263,3.924106643003869,1.4356149729372623,-0.26194308414233847,15
iPhone XR,9575769,On-the-Go Flagship Phone,2023-07-15,766.0,120.09791227055166,315.452547335442,9.5942473007637,3.480444433106119,11.100483535432948,1,0.4239755358294299,2.1770748140921152,2,31.505972699573775,4.586353507555425,1.348649715411638,-0.9856315996542362,9
Oppo F11,9254999,Camera-Focused Phone,2018-07-26,879.0,150.21261643986134,298.7080684784465,10.522523842290926,4.137356391028516,21.145420098648707,2,0.37019025905393477,0.43199697301932694,5,46.82787109242118,-0.6213058596761751,2.2828713870982593,-0.14311875757301398,4
Oppo F11,9475345,Next-Gen Specs,2017-04-07,1231.0,-235.250134584195,329.39297706276886,11.817631906286769,2.7055047517412407,16.63169166275796,6,0.3493571447237639,0.9129718242219069,5,33.95929601132878,0.5454367656500221,2.7335366855352445,2.2866342816996785,4
Galaxy S10+,6522,All-in-One Package,2014-09-05,940.0,125.51816997498815,279.3682342609804,10.662831914382108,2.759864723142008,15.988756351135168,6,0.20973643793362137,1.2689815790584225,2,32.19435230058795,2.7376438345293734,1.4921512231008018,-1.390559832606607,5
Moto G7 Power,9337623,Best-Value Option,2013-08-18,1012.0,71.00733588817036,242.6458969077534,11.93961529934662,2.353486172177342,6.941526050954536,0,0.18004890509757582,0.6829596358521544,1,25.485338569796596,2.5914805097489833,1.5274487826805625,-0.8250633573002953,18
Lenovo K8 Note,9575769,High-Performance Smartphone,2016-11-13,933.0,52.77247666455696,233.60417380476517,9.391239255461164,2.1252015266567836,16.738815892706786,1,0.328869576845528,5.3131638613721135,1,18.168897061264968,1.9294615639858332,2.3923724557744115,3.298827100654601,12
Galaxy S10+,6522,Next-Gen Specs,2020-01-16,958.0,24.107172649267454,310.06178362237097,8.035877902740209,4.046610875230511,50.75698173715811,2,0.3209502926232505,1.3846893413229162,3,8.108160742991355,4.011385763139796,1.7755479096161677,2.6978261356461193,8
LG G8 ThinQ,9313,On-the-Go Flagship Phone,2018-02-28,897.0,-54.23692055026174,292.1714055980545,7.608535519582365,2.1556337936700505,26.824874038391506,0,0.5767747611454669,4.248913138995784,6,22.672479804163345,1.524362755790344,2.2825570000886417,1.4097931371728905,6
Xiaomi Pocophone F1,9403029,Designed for Gamers,2019-05-06,678.0,124.97123757023513,269.40478496795424,13.430169317625673,2.718604473925152,38.289860397706065,0,0.6473665175276214,5.445277320743466,2,31.17203229328901,0.21615982733468497,0.515202691494454,-0.5142585572038897,2
iPhone XR,9337623,Highly Portable Phone,2018-02-25,1024.0,72.0508341911385,356.7062837027654,11.645274119258819,3.3139147979873136,2.749625071023571,3,0.5804475731245137,1.2487750348072588,4,24.3915859937244,1.9359186059749016,0.5404891688203743,3.277054072763174,17
Huawei P30 Pro,9254999,On-the-Go Flagship Phone,2013-04-04,1247.0,-172.64710688708823,332.5427558391282,9.032398597847575,2.3854374881969123,10.424926065591752,4,0.2620535535640055,4.428554362160392,2,2.6908477821918693,4.380654763927589,1.8654654006313138,1.1878305825392506,17
Galaxy S10+,6522,Next-Gen Specs,2016-03-29,840.0,125.02454700366377,272.23971853033237,10.855866776200758,3.3398731550404426,27.82213126160559,3,0.2915132226167659,3.207243300888865,3,21.62060349937677,2.8720810268350805,2.7989101794546682,2.431568450490426,8
LG G8 ThinQ,9575769,All-in-One Package,2014-09-21,747.0,94.66562070944724,245.411894429311,8.50185863836023,2.381606154500839,14.950524215193877,2,0.6555094157824186,0.604906915030761,1,12.736048857063308,5.388669945452335,1.0137390638884478,2.58886468866246,3
Xiaomi Pocophone F1,9575769,Camera-Focused Phone,2012-07-13,1078.0,32.2967751888018,387.7939413152302,8.75540009525436,2.9813589853347673,24.98866760977635,7,0.056222633316807206,2.627785966581121,3,11.420536447039858,4.275746466051926,2.569338710852173,2.5670025118808026,14
Nokia 8.1,9337623,All-in-One Package,2010-07-05,1124.0,-78.83901269684941,370.05034303625223,6.7964946214143005,2.4129532441315074,4.202573920704425,3,0.2575195417800692,0.5383864402086179,5,16.137662790853206,1.594950143878843,1.5980426619002672,-0.45504979934388246,14
Galaxy S10+,9225232,Next-Gen Specs,2011-01-05,952.0,129.93718635516166,277.8591249838856,9.705511540881583,2.824551144897766,11.207934647329727,0,0.22720093394800311,6.300138301672655,4,20.921801832157165,2.614877197265166,0.8096120591432577,0.7106107494329874,6
Lenovo K8 Note,9534777,High-End Photography,2010-07-19,965.0,-205.1781715823734,297.47175798343727,8.702479241195404,3.044749076383874,10.975313851858546,2,0.5712396443289655,1.4359025915934478,4,10.23604846301778,3.6919504685577254,2.5916001252357503,1.5133334690710123,13
Huawei P30 Pro,9337623,All-in-One Package,2022-09-12,997.0,-30.294618749988558,302.7889753251741,6.069740334920102,3.3912900141332436,7.986262928970738,5,0.06808528662176151,4.182025395809493,3,19.096362622841937,1.167423090140762,0.6926225583196969,2.3009724105676392,18
iPhone XR,9337623,High-End Photography,2014-06-30,1167.0,10.924372332038388,380.99819366174876,11.39377311379682,2.9494244198643815,26.885916138957736,0,0.17000282197586256,1.7980559687509718,2,32.823980426386626,3.3159224278191033,2.3409058355245804,1.010519054795085,8
Moto G7 Power,9225232,Designed for Gamers,2010-03-08,1014.0,78.4524857233638,341.6664611864312,15.092819436869533,3.119511889455019,18.46963173030259,0,0.36738067647475653,6.262098485591532,4,14.729765315110994,0.49351645258681254,2.318906852750133,1.0144819108007663,7
Huawei P30 Pro,9403029,High-Performance Smartphone,2022-09-16,1085.0,-24.664481002076855,343.80796686685596,8.99272259563203,3.37185613515502,23.075954232490194,5,0.22253476937996738,7.756121618295232,1,32.14052076983931,2.8905694396092434,2.440795966275756,-2.104147932161496,2
iPhone XR,9403029,Best-Value Option,2018-06-23,1082.0,-44.902461900670005,381.2266887955125,9.602434140526753,3.1204383433157483,20.282117237368098,7,0.3880694736058388,1.1568820862450342,2,45.865228871282326,0.4420457423287507,0.7874065875327475,7.37297806055995,16
Moto G7 Power,9288935,High-End Photography,2015-07-20,1089.0,0.5986375343470627,291.31383083907804,8.18233801737501,2.2461591314381444,16.0166412250449,10,0.16390750126603199,2.5397273558026954,4,8.040415918121859,2.971928234124774,2.9738041694250565,0.19052383457346486,4
Moto G7 Power,9337623,Camera-Focused Phone,2017-06-25,916.0,127.56182950582456,244.9007894261979,10.649044194476254,2.847280927686898,20.49534012869327,6,0.19864775123832232,2.3469443724198196,1,13.529115664145188,1.4567382587201094,2.6012883813959906,-1.5147752675143087,18
Pixel 3A XL,9188955,On-the-Go Flagship Phone,2011-10-01,1514.0,-356.24230513253923,369.0403456535719,11.672589303594473,2.4453159915987883,7.925914324790671,13,0.4509584468444763,7.608655765157084,4,15.16217138842367,3.6065367150374392,2.097368381896096,-1.1492556267297303,15
